-0.02508478	0.032978922	-0.03978091	0.025006246	0.0066656624	-0.004231806	0.020679832	0.00663923	-0.018764421	0.02925674	0.050271153	-0.07436154	-0.13096423	-0.036683448	-0.03015359	0.0034046355
-0.04074156	-0.042384807	0.03830761	0.09231862	-0.0106372675	-0.011661563	-0.06531359	0.0022339565	-0.0066424906	0.005294923	0.08224363	-0.0681515	-0.039030958	0.018952237	-0.014298769	-0.02666734
-0.06463425	0.024943741	0.0907265	0.021072816	0.055766806	0.047310986	-0.02643452	-0.016274733	0.0064076046	0.012149474	0.057569318	-0.017360661	-0.05699182	-0.009000556	0.03996696	-0.03778537
-0.028796611	-0.010153062	-0.0020550916	0.055120002	1.5504891e-05	0.036604263	-0.08724705	-0.010828444	-0.038779728	-0.006012846	0.040604126	-0.008614054	-0.10096344	6.489591e-05	-0.05636871	-0.037946597
0.03422522	0.011326477	0.021960722	0.052424725	0.0113302125	-0.042439364	0.00020840138	0.07386696	-0.041445486	0.009626277	0.0071517886	-0.09047612	-0.06819599	0.09280796	-0.023323627	-0.0064678555
-0.024980117	-0.053024914	-0.050248574	0.07129198	-0.023168145	-0.03614466	-0.037711073	0.03663849	-0.0025569354	-0.015566757	0.045959506	-0.01585364	-0.048777055	0.0742642	0.0032893668	-0.03515483
-0.11210127	0.008344018	-0.0012379263	0.07911966	0.02521383	-0.024043027	-0.015838536	-0.005779781	-0.036300294	0.040503837	-0.0023356776	-0.09221752	-0.04338931	0.032187637	-0.05606125	-0.033400472
-0.017599769	-0.041960306	-0.04230772	0.09979964	-0.020145958	0.02799536	-0.041326545	-0.01572512	0.010240201	-0.022498874	0.033263948	-0.027892767	-0.045517363	0.09334512	0.025217904	0.008510091
0.007865758	-0.05941469	0.045002017	0.09640683	-0.012173766	0.018245079	-0.0039250795	-0.005790088	0.023144173	-0.026839834	0.0114548495	-0.10146368	-0.13981071	0.045392808	-0.03621083	0.021143058
0.010765953	0.013603636	0.08824646	0.10346443	0.004813647	0.044349406	-0.07930695	-0.048120696	0.013247569	0.04806173	0.04159978	-0.050421786	-0.06789397	-0.04301833	-0.019825066	-0.0049787513
0.0002523251	-0.091444395	-0.02420436	0.023525642	0.05893326	-0.039692536	-0.13784453	0.016060991	0.0444476	0.040373743	0.10265081	-0.04998615	0.01423092	-0.017013835	-0.0040211673	-0.021483645
-0.059184846	0.015630517	-0.031195752	-0.0043372884	-0.03086859	-0.029866658	-0.027537314	-0.024861103	0.02815023	0.035132155	0.017813617	-0.064951055	-0.016044207	0.032446105	-0.08718851	0.026726192
0.024544302	-0.0012072361	-0.024424473	0.024447631	0.060362745	0.05845452	0.047059037	-0.12936717	-0.02695953	-0.0067134174	0.0122632915	0.009470342	-0.030829716	0.11179899	-0.015795056	-0.017613042
-0.029094715	0.021368904	-0.08750964	0.08496985	-0.014114758	-0.051771056	-0.014518598	-0.011932085	-0.031082872	-0.03291896	0.04924901	-0.050276767	-0.044365127	0.015420204	-0.12600285	0.022373976
-0.0069824373	0.012400598	-0.0015650347	0.029936157	0.008596386	0.0024485728	-0.032573044	-0.031934842	-0.018142836	0.021188185	-0.002484335	-0.06886334	-0.06718014	0.025524156	-0.07780133	-0.03682926
-0.01091513	0.012080911	-0.025249269	0.013998479	-0.012101366	-0.053348087	0.06797558	0.10598346	-0.03663354	0.0140166795	0.014552495	-0.002480129	-0.07033941	-0.07843653	0.02260585	-0.0063915285
0.017257713	0.03764244	-0.026530804	0.061404083	0.024272839	0.0006579773	0.03501187	0.07850491	0.014488639	-0.008313415	0.056930672	-0.014720325	-0.0047365203	0.0508351	0.050858717	-0.07702771
-0.017653864	0.009298681	-0.035827704	0.065481685	0.051256295	-0.037799522	0.0059965365	0.0069953087	-0.011799868	0.022746451	0.10050134	-0.01031047	-0.10266483	-0.008873691	0.029009061	0.00940183
0.038406204	-0.0032483216	-0.09094812	0.1368006	-0.007878898	-0.008917071	-0.13654427	-0.016277356	0.0018257358	-0.003672188	-0.024411716	-0.040220607	0.033139214	-0.0830083	-0.07980358	0.0015427773
